Platform,Title,Level,Price,Language,Rating
edX,Risk & Return,Beginner,225.0,English,2.0
edX,Project Management of Engineering Projects: Preparing for Success,Intermediate,99.0,English,5.0
edX,Supply Chain Dynamics,Advanced,299.0,English,5.0
edX,AWS Developer: Building on AWS,Advanced,149.0,English,5.0
edX,Financial Accounting Made Fun: Eliminating Your Fears,Beginner,199.0,English,3.0
edX,PredictionX: John Snow and the Cholera Epidemic of 1854,Beginner,25.0,English,5.0
edX,Gestión de operaciones,Beginner,119.0,Español,1.0
edX,Microeconomics & Business,Beginner,79.0,English,4.0
edX,Inteligencia artificial: Chatbots sin programación,Beginner,49.0,Español,3.0
edX,Diseño e innovación de modelo de negocios,Advanced,99.0,Español,1.0
edX,Unlocking Investment and Finance in Emerging Markets and Developing Economies (EMDEs),Beginner,5.0,English,2.0
edX,Business Communication,Beginner,199.0,English,2.0
edX,Gestão de riscos em projetos,Intermediate,25.0,Português,3.0
edX,Vocal Recording Technology,Beginner,49.0,English,3.0
edX,Agua 2.0: empresas eficientes para el siglo XXI,Beginner,25.0,Español,4.0
edX,IoT Sensors and Devices,Beginner,199.0,English,4.0
edX,Introducción a las tecnologías para la Educación,Beginner,49.0,Español,4.0
edX,Fundamentos de la guitarra eléctrica y acústica,Beginner,49.0,Español,5.0
edX,e-Learning on Digital Agriculture,Beginner,5.0,English,3.0
edX,Exploring GraphQL: A Query Language for APIs,Beginner,149.0,English,4.0
edX,EmSAT English Preparation - Level 2,Intermediate,49.0,English,2.0
edX,The Data Science Method,Beginner,39.0,English,4.0
edX,"Plato, Socrates, and the Birth of Western Philosophy | 西方哲学精神探源",Beginner,49.0,English,4.0
edX,"Cosmic Rays, Dark Matter, and the Mysteries of the Universe",Intermediate,49.0,English,5.0
edX,Macroeconomic Diagnostics,Intermediate,25.0,English,2.0
edX,BioStatistics,Beginner,79.0,English,4.0
edX,Results-Based Project Management: Monitoring and Evaluation,Intermediate,199.0,English,3.0
edX,Estrategias y estilos de negociación,Beginner,149.0,Español,2.0
edX,Políticas efectivas de desarrollo infantil,Intermediate,25.0,Español,5.0
edX,Alzheimer’s Disease & Dementia Care,Intermediate,49.0,English,3.0
edX,Understanding Classroom Interaction,Beginner,49.0,English,2.0
edX,Sign Language Science: Emergence and Evolution of Sign Language,Beginner,99.0,English,4.0
edX,International Humanitarian Law,Advanced,150.0,English,4.0
edX,"Educación de calidad para todos: equidad, inclusión y atención a la diversidad",Beginner,49.0,Español,3.0
edX,Introduction to Astrophysics,Beginner,139.0,English,5.0
edX,Epidemics I,Beginner,139.0,English,3.0
edX,Introducción a la genética y la evolución,Beginner,49.0,Español,1.0
edX,Fundamentals of Macroeconomics,Beginner,129.0,English,1.0
edX,"Blockchain and FinTech: Basics, Applications, and Limitations",Beginner,199.0,English,5.0
edX,Molecular Biology - Part 2: Transcription and Transposition,Advanced,99.0,English,3.0
edX,"One Planet, One Ocean",Intermediate,49.0,English,4.0
edX,Reputation Management in a Digital World,Intermediate,99.0,English,4.0
edX,Google Ads: publicidad efectiva,Beginner,49.0,Español,5.0
edX,Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,Intermediate,50.0,Español,3.0
edX,Computer Vision Fundamentals with Watson and OpenCV,Beginner,99.0,English,4.0
edX,Japanese Business Management,Intermediate,129.0,English,5.0
edX,Introduction to Cloud Computing,Beginner,49.0,English,5.0
edX,Fundamentos de logística,Beginner,29.0,Español,4.0
edX,Sustainable Urban Development,Beginner,50.0,English,2.0
edX,Introduction to Biomedical Imaging,Beginner,99.0,English,2.0
edX,Introducción a la programación en Java: empezando a programar,Beginner,49.0,Español,5.0
edX,"Circuits and Electronics 2: Amplification, Speed, and Delay",Intermediate,169.0,English,4.0
edX,China’s Political and Intellectual Foundations: From Sage Kings to Confucius,Beginner,139.0,English,5.0
edX,Introduction to DevOps and Site Reliability Engineering,Beginner,149.0,English,4.0
edX,SQL aplicado en la  ciencia de datos,Beginner,39.0,Español,5.0
edX,Sign Language Science: Factors Contributing to Nature Structure,Beginner,99.0,English,3.0
edX,Gender and Intersectionality,Beginner,50.0,English,2.0
edX,Digital Transformation in Business,Advanced,214.0,English,2.0
edX,Designing and Creating Trousers,Beginner,99.0,English,4.0
edX,Introducción a la teoría política: conceptos y grandes pensadores,Beginner,59.0,Español,4.0
edX,"Human Rights, Human Wrongs: Challenging Poverty, Vulnerability and Social Exclusion",Intermediate,49.0,English,4.0
edX,Industry 4.0: How to Revolutionize your Business,Beginner,50.0,English,5.0
edX,Desafíos y oportunidades en la economía digital,Beginner,25.0,Español,5.0
edX,Pensamiento crítico: toma de decisiones razonadas,Beginner,149.0,Español,4.0
edX,"MathTrackX: Polynomials, Functions and Graphs",Beginner,79.0,English,4.0
edX,Sustainable Food Security: Crop Production,Intermediate,49.0,English,5.0
edX,Network and Security Foundations,Beginner,299.0,English,5.0
edX,Cannabis Cultivation and Processing,Beginner,179.0,English,4.0
edX,"Data, Models and Decisions in Business Analytics",Advanced,249.0,English,2.0
edX,Data Structures Fundamentals,Intermediate,99.0,English,4.0
edX,Shaping Work of the Future,Beginner,49.0,English,4.0
edX,Introducción a la robótica e industria 4.0,Beginner,49.0,Español,4.0
edX,Fighting for Equality: 1950–2018,Intermediate,50.0,English,1.0
edX,"Design Thinking: Ideation, Iteration and Communication",Intermediate,299.0,English,4.0
edX,Negotiation Strategies and Styles,Intermediate,149.0,English,3.0
edX,Crear música con tecnología,Beginner,49.0,Español,2.0
edX,Análisis de datos: Diseño y Visualización de Tableros,Intermediate,49.0,Español,4.0
edX,Comunicación estratégica: gestión de crisis e imagen pública,Beginner,49.0,Español,3.0
edX,"Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",Intermediate,199.0,English,5.0
edX,Unlocking Information Security: Part II,Intermediate,149.0,English,5.0
edX,Human Rights Defenders,Beginner,49.0,English,4.0
edX,Product Design: The Delft Design Approach,Intermediate,79.0,English,5.0
edX,Introduction to Psychology | 心理学概论,Beginner,139.0,中文,5.0
edX,Circuits and Electronics 3: Applications,Intermediate,169.0,English,4.0
edX,Vaccines: from smallpox to technologies of the future,Intermediate,49.0,English,5.0
edX,Le management,Beginner,149.0,Français,5.0
edX,Circular Economy for a Sustainable Built Environment,Intermediate,50.0,English,3.0
edX,Agile Innovation and Problem Solving Skills,Advanced,199.0,English,5.0
edX,International Investment Law,Advanced,150.0,English,2.0
edX,Animation and CGI Motion,Advanced,249.0,English,4.0
edX,Terrorism and Counterterrorism,Beginner,49.0,English,2.0
edX,Découvrir le marketing,Intermediate,150.0,Français,5.0
edX,Solar Energy: Photovoltaic (PV) Energy Conversion,Advanced,250.0,English,4.0
edX,Introduction to Actuarial Science,Beginner,49.0,English,5.0
edX,PredictionX: Lost Without Longitude,Beginner,49.0,English,4.0
edX,Information Technology Foundations,Beginner,399.0,English,3.0
edX,Introducción a la Inteligencia Artificial de Watson,Beginner,49.0,Español,2.0
edX,Dealing with Power and Dynamics: Discover Your Leadership Style and Influence Stakeholders,Intermediate,125.0,English,4.0
edX,Instructional Design and Technology: Learning Theories,Intermediate,299.0,English,3.0
edX,"Algorithms: Design and Analysis, Part 2",Intermediate,149.0,English,4.0
edX,The Math of Data Science: Linear Algebra,Intermediate,159.0,English,4.0
edX,Introducción al quirófano,Intermediate,49.0,Español,4.0
edX,The Hardware of a Quantum Computer,Intermediate,79.0,English,4.0
edX,Grabar y mezclar música,Beginner,49.0,Español,3.0
edX,Leadership focused on Human Flourishing,Intermediate,149.0,English,4.0
edX,Automata Theory,Advanced,129.0,English,1.0
edX,¡Conceptos básicos de Python para Data Science!,Beginner,49.0,Español,5.0
edX,Herramientas para el Análisis de Big Data,Intermediate,49.0,Español,3.0
edX,Foundations of Central Bank Law,Intermediate,25.0,English,4.0
edX,C Programming: Modular Programming and Memory Management,Beginner,49.0,English,5.0
edX,Enseñanza temprana de matemáticas y ciencias,Beginner,25.0,Español,5.0
edX,Entrepreneurship 102: What can you do for your customer?,Beginner,49.0,English,3.0
edX,Italian Language and Culture: Advanced (2019-2020),Advanced,49.0,Italiano,3.0
edX,Introduction to Marketing,Beginner,149.0,English,5.0
edX,Origins of the Human Mind,Beginner,49.0,English,4.0
edX,Introduction to Geometry,Beginner,50.0,English,4.0
edX,The Future of Work: Preparing for Disruption,Beginner,5.0,English,4.0
edX,Clinical Reasoning Process,Beginner,149.0,English,5.0
edX,Datos para la efectividad de las políticas públicas,Beginner,25.0,Español,4.0
edX,Media Law,Beginner,249.0,English,5.0
edX,Líderes para la Gestión en Seguridad Ciudadana y Justicia,Intermediate,25.0,Español,1.0
edX,"Diseña, fabrica y programa tu propio robot",Beginner,75.0,Español,4.0
edX,Pivoting to Online Teaching: Research and Practitioner Perspectives,Beginner,139.0,English,2.0
edX,Circular Economy: An Interdisciplinary Approach,Advanced,149.0,English,4.0
edX,Calculus 1B: Integration,Intermediate,100.0,English,4.0
edX,Algorithmic Design and Techniques,Intermediate,99.0,English,4.0
edX,Drinking Water Treatment,Intermediate,50.0,English,5.0
edX,Fundamentos de información financiera y contable,Intermediate,49.0,Español,2.0
edX,Les principes de la finance,Intermediate,150.0,Français,4.0
edX,Music Technology Foundations,Beginner,169.0,English,4.0
edX,The Entrepreneurial Mindset,Beginner,149.0,English,4.0
edX,"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",Beginner,49.0,English,4.0
edX,Risk Management and Credit Principles,Advanced,199.0,English,4.0
edX,Steps in Japanese for Beginners1 Part3,Beginner,99.0,English,3.0
edX,Structural Materials: Selection and Economics,Beginner,50.0,English,4.0
edX,Algorithm Design and Analysis,Intermediate,149.0,English,5.0
edX,Estructuras de Datos con Python,Beginner,49.0,Español,3.0
edX,Mandarin Chinese for Business,Intermediate,149.0,English,4.0
edX,Bases Matemáticas: Números y terminología,Intermediate,50.0,Español,4.0
edX,Arab-Islamic History: From Tribes to Empires,Beginner,149.0,English,5.0
edX,Human-Computer Interaction I: Fundamentals & Design Principles,Beginner,99.0,English,4.0
edX,Modeling and simulation of multibody systems,Intermediate,50.0,English,5.0
edX,The Science of Parenting,Beginner,49.0,English,5.0
edX,Inclusive Teaching: Supporting All Students in the College Classroom,Beginner,49.0,English,3.0
edX,Analytics for Decision Making,Beginner,249.0,English,1.0
edX,Principios de Análisis e Instrumentos Financieros,Intermediate,49.0,Español,4.0
edX,Energy Principles and Renewable Energy,Advanced,375.0,English,3.0
edX,DNA: Biology’s Genetic Code,Intermediate,169.0,English,4.0
edX,Music For Wellness,Beginner,49.0,English,3.0
edX,Mining Massive Datasets,Advanced,149.0,English,5.0
edX,Introduction to Electrical and Electronic Engineering - 電気電子工学入門 -,Beginner,50.0,English,5.0
edX,A travel by Spanish America: Spanish for beginners,Beginner,49.0,Español,3.0
edX,Introducción a la Inteligencia Artificial,Beginner,49.0,Español,3.0
edX,Introducción a la Inteligencia Artificial: Principales Algoritmos,Beginner,49.0,Español,5.0
edX,Digital Security and Human Rights,Beginner,49.0,English,2.0
edX,Critical thinking: reasoned decision making,Beginner,149.0,English,3.0
edX,Introduction to the Internet of Things,Beginner,50.0,English,1.0
edX,Trading - Fundamentals of Technical Analysis,Beginner,199.0,English,5.0
edX,Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,Beginner,49.0,Español,1.0
edX,Design Thinking: Empathizing to Understand the Problem,Intermediate,299.0,English,5.0
edX,Storytelling in the Workplace,Beginner,199.0,English,4.0
edX,Marketing Analytics: Price and Promotion Analytics,Intermediate,249.0,English,2.0
edX,Implementation of Data Structures,Intermediate,149.0,English,5.0
edX,Activism and Citizen Journalism through Media,Beginner,49.0,English,2.0
edX,Electric and Conventional Vehicles,Advanced,249.0,English,3.0
edX,Big Data Fundamentals,Intermediate,199.0,English,4.0
edX,Sustainable Food Security: The value of systems thinking,Beginner,49.0,English,3.0
edX,Knowledge Management and Big Data in Business,Beginner,50.0,English,5.0
edX,Uso efectivo del tiempo,Beginner,49.0,Español,5.0
edX,C Programming: Pointers and Memory Management,Beginner,49.0,English,5.0
edX,Astrophysics: The Violent Universe,Intermediate,50.0,English,4.0
edX,Landscape Ecology,Intermediate,50.0,English,4.0
edX,IoT Programming and Big Data,Beginner,199.0,English,5.0
edX,AWS: Getting Started with Cloud Security,Beginner,49.0,English,5.0
edX,Introducción a la gravedad cuántica de lazos,Beginner,50.0,Español,4.0
edX,Introduction to the Music Business,Beginner,49.0,English,4.0
edX,Introducción a la programación en C: Tipos de datos y estructuras,Beginner,49.0,Español,5.0
edX,Visualización de Datos y Storytelling,Intermediate,49.0,Español,5.0
edX,Negociación exitosa: Estrategias y habilidades esenciales (en español),Beginner,49.0,Español,2.0
edX,"Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",Intermediate,49.0,English,1.0
edX,Macroeconomics - The Basics,Beginner,79.0,English,4.0
edX,Fundamentals of Financial Mathematics and Capital Budgeting,Beginner,99.0,English,4.0
edX,Gestión participativa: motivación y liderazgo organizacional,Intermediate,79.0,Español,4.0
edX,Herramientas de ciencia de datos: uso práctico,Beginner,39.0,Español,4.0
edX,Bienestar para el desarrollo personal y profesional,Intermediate,29.0,Español,4.0
edX,Energía eléctrica: conceptos y principios básicos,Intermediate,49.0,Español,4.0
edX,Market Segmentation Analysis,Intermediate,99.0,English,4.0
edX,Pensamento crítico: tomada de decisões fundamentadas,Beginner,149.0,Português,1.0
edX,AP® English Literature & Composition – Part 2: Poems,Beginner,49.0,English,5.0
edX,"Electrical, Optical & Magnetic Materials and Devices",Intermediate,150.0,English,4.0
edX,Advanced Cardiac Imaging: Cardiac Computed Tomography (CT),Beginner,99.0,English,5.0
edX,How to Design a Successful Business Model,Beginner,99.0,English,3.0
edX,Ecodesign for Cities and Suburbs,Beginner,99.0,English,4.0
edX,Agile Software Development,Beginner,50.0,English,4.0
edX,Diseño de sistemas de información gerencial para intranet con Microsoft Access,Intermediate,49.0,Español,4.0
edX,Essentials of Program Strategy and Evaluation,Beginner,50.0,English,2.0
edX,Gestão de Projetos de Desenvolvimento,Beginner,49.0,Português,4.0
edX,Innovation: From Plan to Product,Intermediate,249.0,English,4.0
edX,Introduction to Database Queries,Beginner,166.0,English,3.0
edX,Climate Change: Carbon Capture and Storage,Beginner,49.0,English,5.0
edX,Reservoir Geomechanics,Beginner,129.0,English,4.0
edX,Fundamentos de administración estratégica,Intermediate,49.0,Español,5.0
edX,IoT System Architecture: Design and Evaluation,Beginner,99.0,English,5.0
edX,Noongar Language and Culture,Beginner,139.0,English,4.0
edX,Sorting Truth From Fiction: Civic Online Reasoning,Beginner,49.0,English,3.0
